test_file,true_speaker,predicted_speaker,best_score
Lotfi_Fr_test_10s_12.mfcc,Lotfi,Lotfi,-83.16894135763609
Lotfi_Fr_test_10s_13.mfcc,Lotfi,Lotfi,-83.26670791461169
Lotfi_Fr_test_10s_14.mfcc,Lotfi,Lotfi,-80.80813706723693
Lotfi_Fr_test_10s_15.mfcc,Lotfi,Lotfi,-80.73752097076748
Lotfi_Fr_test_10s_16.mfcc,Lotfi,Lotfi,-82.45589548563032
Lotfi_Fr_test_10s_17.mfcc,Lotfi,Lotfi,-83.03930791485995
Lotfi_Fr_test_10s_18.mfcc,Lotfi,Lotfi,-82.04699802178594
Lotfi_Fr_test_10s_19.mfcc,Lotfi,Lotfi,-83.03473273039562
Lotfi_Fr_test_10s_2.mfcc,Lotfi,Lotfi,-83.1760676069264
Lotfi_Fr_test_10s_20.mfcc,Lotfi,Lotfi,-82.86703509783426
Lotfi_Fr_test_10s_21.mfcc,Lotfi,Lotfi,-82.08154845889172
Lotfi_Fr_test_10s_22.mfcc,Lotfi,Lotfi,-83.00312125900173
Lotfi_Fr_test_10s_23.mfcc,Lotfi,Lotfi,-80.01775023291772
Lotfi_Fr_test_10s_24.mfcc,Lotfi,Lotfi,-81.2301788198166
Lotfi_Fr_test_10s_25.mfcc,Lotfi,Lotfi,-81.23693423700804
Lotfi_Fr_test_10s_26.mfcc,Lotfi,Lotfi,-82.41375064361486
Lotfi_Fr_test_10s_27.mfcc,Lotfi,Lotfi,-82.35239337424545
Lotfi_Fr_test_10s_28.mfcc,Lotfi,Lotfi,-82.35331390900693
Lotfi_Fr_test_10s_29.mfcc,Lotfi,Lotfi,-82.46841310868338
Lotfi_Fr_test_10s_3.mfcc,Lotfi,Lotfi,-80.43481881704045
Lotfi_Fr_test_10s_30.mfcc,Lotfi,Lotfi,-80.16539642820014
Lotfi_Fr_test_10s_4.mfcc,Lotfi,Lotfi,-82.0011744322805
Lotfi_Fr_test_10s_5.mfcc,Lotfi,Lotfi,-83.69307933060804
Lotfi_Fr_test_10s_6.mfcc,Lotfi,Lotfi,-80.29120770364356
Lotfi_Fr_test_10s_7.mfcc,Lotfi,Lotfi,-83.10366360249567
Lotfi_Fr_test_10s_8.mfcc,Lotfi,Lotfi,-82.51024255110362
Lotfi_Fr_test_10s_9.mfcc,Lotfi,Lotfi,-80.44725931051971
Lotfi_Fr_test_15s_1.mfcc,Lotfi,Lotfi,-82.13022280512494
Lotfi_Fr_test_15s_10.mfcc,Lotfi,Lotfi,-82.35316187197905
Lotfi_Fr_test_15s_11.mfcc,Lotfi,Lotfi,-82.87459301974602
Lotfi_Fr_test_15s_12.mfcc,Lotfi,Lotfi,-82.907127223737
Lotfi_Fr_test_15s_13.mfcc,Lotfi,Lotfi,-83.21767130194281
Lotfi_Fr_test_15s_14.mfcc,Lotfi,Lotfi,-81.86065148645137
Lotfi_Fr_test_15s_15.mfcc,Lotfi,Lotfi,-82.609462864731
Lotfi_Fr_test_15s_16.mfcc,Lotfi,Lotfi,-82.55475929694224
Lotfi_Fr_test_15s_17.mfcc,Lotfi,Lotfi,-82.43012208143541
Lotfi_Fr_test_15s_18.mfcc,Lotfi,Lotfi,-82.93494229459623
Lotfi_Fr_test_15s_19.mfcc,Lotfi,Lotfi,-81.84146839238726
Lotfi_Fr_test_15s_2.mfcc,Lotfi,Lotfi,-80.67006132060749
Lotfi_Fr_test_15s_20.mfcc,Lotfi,Lotfi,-83.31123499334011
Lotfi_Fr_test_15s_21.mfcc,Lotfi,Lotfi,-81.3536918797572
Lotfi_Fr_test_15s_22.mfcc,Lotfi,Lotfi,-82.84259153135815
Lotfi_Fr_test_15s_23.mfcc,Lotfi,Lotfi,-82.17895182126348
Lotfi_Fr_test_15s_24.mfcc,Lotfi,Lotfi,-83.36654577370489
Lotfi_Fr_test_15s_25.mfcc,Lotfi,Lotfi,-80.28481181963006
Lotfi_Fr_test_15s_26.mfcc,Lotfi,Lotfi,-83.65591513937945
Lotfi_Fr_test_15s_27.mfcc,Lotfi,Lotfi,-80.98981751251901
Lotfi_Fr_test_15s_28.mfcc,Lotfi,Lotfi,-82.93707246160297
Lotfi_Fr_test_15s_29.mfcc,Lotfi,Lotfi,-81.03633019190521
Lotfi_Fr_test_15s_3.mfcc,Lotfi,Lotfi,-82.42715326507626
Lotfi_Fr_test_15s_30.mfcc,Lotfi,Lotfi,-80.98137997140967
Lotfi_Fr_test_15s_4.mfcc,Lotfi,Lotfi,-82.24566552561487
Lotfi_Fr_test_15s_5.mfcc,Lotfi,Lotfi,-84.09918387459051
Lotfi_Fr_test_15s_6.mfcc,Lotfi,Lotfi,-80.9217778505536
Lotfi_Fr_test_15s_7.mfcc,Lotfi,Lotfi,-82.71326334209527
Lotfi_Fr_test_15s_8.mfcc,Lotfi,Lotfi,-81.34018901283314
Lotfi_Fr_test_15s_9.mfcc,Lotfi,Lotfi,-81.18578889544133
Lotfi_Fr_test_5s_1.mfcc,Lotfi,Lotfi,-82.0892771473625
Lotfi_Fr_test_5s_10.mfcc,Lotfi,Lotfi,-81.69138644659917
Lotfi_Fr_test_5s_11.mfcc,Lotfi,Lotfi,-84.95331385654397
Lotfi_Fr_test_5s_12.mfcc,Lotfi,Lotfi,-84.03329569141944
Lotfi_Fr_test_5s_13.mfcc,Lotfi,Lotfi,-80.64042231044914
Lotfi_Fr_test_5s_14.mfcc,Lotfi,Lotfi,-84.9173904744456
Lotfi_Fr_test_5s_15.mfcc,Lotfi,Lotfi,-82.14184899274379
Lotfi_Fr_test_5s_16.mfcc,Lotfi,Lotfi,-81.91778816139876
Lotfi_Fr_test_5s_17.mfcc,Lotfi,Lotfi,-81.63523632800444
Lotfi_Fr_test_5s_18.mfcc,Lotfi,Lotfi,-81.17432892859777
Lotfi_Fr_test_5s_19.mfcc,Lotfi,Lotfi,-83.1154597748971
Lotfi_Fr_test_5s_2.mfcc,Lotfi,Lotfi,-80.07352069447325
Lotfi_Fr_test_5s_20.mfcc,Lotfi,Lotfi,-81.71708943607946
Lotfi_Fr_test_5s_21.mfcc,Lotfi,Lotfi,-81.81580194069876
Lotfi_Fr_test_5s_22.mfcc,Lotfi,Lotfi,-82.62143247084396
Lotfi_Fr_test_5s_23.mfcc,Lotfi,Lotfi,-81.7457357515314
Lotfi_Fr_test_5s_24.mfcc,Lotfi,Lotfi,-84.76361132453056
Lotfi_Fr_test_5s_25.mfcc,Lotfi,Lotfi,-83.71992787663274
Lotfi_Fr_test_5s_26.mfcc,Lotfi,Lotfi,-83.5817600489767
Lotfi_Fr_test_5s_27.mfcc,Lotfi,Lotfi,-83.05228838136318
Lotfi_Fr_test_5s_28.mfcc,Lotfi,Lotfi,-81.03483076780797
Lotfi_Fr_test_5s_29.mfcc,Lotfi,Lotfi,-83.98838650841309
Lotfi_Fr_test_5s_3.mfcc,Lotfi,Lotfi,-82.07622229525587
Lotfi_Fr_test_5s_30.mfcc,Lotfi,Lotfi,-81.80732481433051
Lotfi_Fr_test_5s_4.mfcc,Lotfi,Lotfi,-82.37806478720788
Lotfi_Fr_test_5s_5.mfcc,Lotfi,Lotfi,-82.2753098107362
Lotfi_Fr_test_5s_6.mfcc,Lotfi,Lotfi,-82.42132161377423
Lotfi_Fr_test_5s_7.mfcc,Lotfi,Lotfi,-81.68071387625204
Lotfi_Fr_test_5s_8.mfcc,Lotfi,Lotfi,-82.19447263933661
Lotfi_Fr_test_5s_9.mfcc,Lotfi,Lotfi,-83.1237997755134
Mahda_Ar_test_10s_1.mfcc,Mahda,Mahda,-85.04804538084153
Mahda_Ar_test_10s_10.mfcc,Mahda,Imane,-245.51580916053874
Mahda_Ar_test_10s_11.mfcc,Mahda,Mahda,-87.76561408889395
Mahda_Ar_test_10s_12.mfcc,Mahda,Mahda,-88.670922522858
Mahda_Ar_test_10s_13.mfcc,Mahda,Mahda,-86.77605951246346
Mahda_Ar_test_10s_14.mfcc,Mahda,Mahda,-85.10559912593247
Mahda_Ar_test_10s_15.mfcc,Mahda,Mahda,-84.25326032204995
Mahda_Ar_test_10s_16.mfcc,Mahda,Mahda,-84.4840567649058
Mahda_Ar_test_10s_17.mfcc,Mahda,Mahda,-83.95658315658676
Mahda_Ar_test_10s_18.mfcc,Mahda,Mahda,-83.80806479853493
Mahda_Ar_test_10s_19.mfcc,Mahda,Mahda,-86.83484860571745
Mahda_Ar_test_10s_2.mfcc,Mahda,Mahda,-86.3895112809483
Mahda_Ar_test_10s_20.mfcc,Mahda,Mahda,-86.90204321824123
Mahda_Ar_test_10s_21.mfcc,Mahda,Mahda,-96.86712622001768
Mahda_Ar_test_10s_22.mfcc,Mahda,Mahda,-88.36061136530708
Mahda_Ar_test_10s_23.mfcc,Mahda,Mahda,-86.2555544254331
Mahda_Ar_test_10s_24.mfcc,Mahda,Mahda,-87.95253058362242
Mahda_Ar_test_10s_25.mfcc,Mahda,Mahda,-86.13666347527452
Mahda_Ar_test_10s_26.mfcc,Mahda,Mahda,-85.42663761385613
Mahda_Ar_test_10s_27.mfcc,Mahda,Mahda,-86.19784716693988
Mahda_Ar_test_10s_28.mfcc,Mahda,Mahda,-86.39302945146204
Mahda_Ar_test_10s_29.mfcc,Mahda,Mahda,-86.71739393721681
Mahda_Ar_test_10s_3.mfcc,Mahda,Mahda,-84.17764514474653
Mahda_Ar_test_10s_30.mfcc,Mahda,Mahda,-87.57057540480481
Mahda_Ar_test_10s_4.mfcc,Mahda,Mahda,-85.38955459822023
Mahda_Ar_test_10s_5.mfcc,Mahda,Mahda,-84.00909987372518
Mahda_Ar_test_10s_6.mfcc,Mahda,Mahda,-84.68085151585545
Mahda_Ar_test_10s_7.mfcc,Mahda,Mahda,-85.55117441706992
Mahda_Ar_test_10s_8.mfcc,Mahda,Mahda,-83.88147476489775
Mahda_Ar_test_10s_9.mfcc,Mahda,Mahda,-86.16104180259562
Mahda_Ar_test_15s_1.mfcc,Mahda,Mahda,-85.66856311754478
Mahda_Ar_test_15s_10.mfcc,Mahda,Mahda,-85.94984630018568
Mahda_Ar_test_15s_11.mfcc,Mahda,Mahda,-88.23696099346465
Mahda_Ar_test_15s_12.mfcc,Mahda,Mahda,-84.80198678216331
Mahda_Ar_test_15s_13.mfcc,Mahda,Mahda,-86.25217334826739
Mahda_Ar_test_15s_14.mfcc,Mahda,Imane,-245.51580916053874
Mahda_Ar_test_15s_15.mfcc,Mahda,Mahda,-84.66753069427683
Mahda_Ar_test_15s_16.mfcc,Mahda,Mahda,-84.26732626945777
Mahda_Ar_test_15s_17.mfcc,Mahda,Mahda,-83.74884860129754
Mahda_Ar_test_15s_18.mfcc,Mahda,Mahda,-87.27158021283093
Mahda_Ar_test_15s_19.mfcc,Mahda,Mahda,-85.1388277440474
Mahda_Ar_test_15s_2.mfcc,Mahda,Mahda,-84.4812273713064
Mahda_Ar_test_15s_20.mfcc,Mahda,Mahda,-84.44318536407945
Mahda_Ar_test_15s_21.mfcc,Mahda,Imane,-215.70867339235986
Mahda_Ar_test_15s_22.mfcc,Mahda,Mahda,-85.95693997305438
Mahda_Ar_test_15s_23.mfcc,Mahda,Mahda,-85.70468541334748
Mahda_Ar_test_15s_24.mfcc,Mahda,Mahda,-86.75850914954523
Mahda_Ar_test_15s_25.mfcc,Mahda,Mahda,-85.8382228009995
Mahda_Ar_test_15s_26.mfcc,Mahda,Imane,-243.87037728487977
Mahda_Ar_test_15s_27.mfcc,Mahda,Mahda,-84.03477421325964
Mahda_Ar_test_15s_28.mfcc,Mahda,Imane,-245.32672821861286
Mahda_Ar_test_15s_29.mfcc,Mahda,Mahda,-86.16433379322142
Mahda_Ar_test_15s_3.mfcc,Mahda,Mahda,-88.95332248426074
Mahda_Ar_test_15s_30.mfcc,Mahda,Mahda,-84.82671658458469
Mahda_Ar_test_15s_4.mfcc,Mahda,Imane,-244.60627216686353
Mahda_Ar_test_15s_5.mfcc,Mahda,Mahda,-85.22541744089986
Mahda_Ar_test_15s_6.mfcc,Mahda,Mahda,-86.73574338081747
Mahda_Ar_test_15s_7.mfcc,Mahda,Mahda,-85.9585895994144
Mahda_Ar_test_15s_8.mfcc,Mahda,Mahda,-85.21718494523664
Mahda_Ar_test_15s_9.mfcc,Mahda,Mahda,-84.30867630251022
Mahda_Ar_test_5s_1.mfcc,Mahda,Mahda,-89.0872112384869
Mahda_Ar_test_5s_10.mfcc,Mahda,Mahda,-84.78086047167352
Mahda_Ar_test_5s_11.mfcc,Mahda,Mahda,-88.56602039252495
Mahda_Ar_test_5s_12.mfcc,Mahda,Mahda,-83.74977561969963
Mahda_Ar_test_5s_13.mfcc,Mahda,Mahda,-83.9601032608926
Mahda_Ar_test_5s_14.mfcc,Mahda,Mahda,-88.92200065051865
Mahda_Ar_test_5s_15.mfcc,Mahda,Mahda,-85.36824345035437
Mahda_Ar_test_5s_16.mfcc,Mahda,Mahda,-84.50045293367832
Mahda_Ar_test_5s_17.mfcc,Mahda,Mahda,-84.13472371805702
Mahda_Ar_test_5s_18.mfcc,Mahda,Mahda,-86.15812031870074
Mahda_Ar_test_5s_19.mfcc,Mahda,Mahda,-88.45071371995297
Mahda_Ar_test_5s_2.mfcc,Mahda,Mahda,-83.87306808961641
Mahda_Ar_test_5s_20.mfcc,Mahda,Mahda,-88.51224464931187
Mahda_Ar_test_5s_21.mfcc,Mahda,Mahda,-86.31505489212606
Mahda_Ar_test_5s_22.mfcc,Mahda,Imane,-244.60627216686353
Mahda_Ar_test_5s_23.mfcc,Mahda,Mahda,-90.16041335842262
Mahda_Ar_test_5s_24.mfcc,Mahda,Mahda,-85.85464298104634
Mahda_Ar_test_5s_25.mfcc,Mahda,Mahda,-86.72044099960988
Mahda_Ar_test_5s_26.mfcc,Mahda,Mahda,-87.22597199127684
Mahda_Ar_test_5s_27.mfcc,Mahda,Mahda,-87.75316735091796
Mahda_Ar_test_5s_28.mfcc,Mahda,Mahda,-83.011707009469
Mahda_Ar_test_5s_29.mfcc,Mahda,Mahda,-85.3200304361817
Mahda_Ar_test_5s_3.mfcc,Mahda,Mahda,-86.32611234816021
Mahda_Ar_test_5s_30.mfcc,Mahda,Mahda,-85.06789377633285
Mahda_Ar_test_5s_4.mfcc,Mahda,Mahda,-85.22715029030807
Mahda_Ar_test_5s_5.mfcc,Mahda,Mahda,-83.82697672894665
Mahda_Ar_test_5s_6.mfcc,Mahda,Mahda,-85.67583411226167
Mahda_Ar_test_5s_7.mfcc,Mahda,Mahda,-86.42168892856833
Mahda_Ar_test_5s_8.mfcc,Mahda,Mahda,-84.63067738163845
Mahda_Ar_test_5s_9.mfcc,Mahda,Mahda,-87.91168864196304
Mahda_En_test_10s_1.mfcc,Mahda,Mahda,-79.95146220334756
Mahda_En_test_10s_10.mfcc,Mahda,Mahda,-80.88597799133582
Mahda_En_test_10s_11.mfcc,Mahda,Mahda,-79.7092355630345
Mahda_En_test_10s_12.mfcc,Mahda,Mahda,-79.95541609465099
Mahda_En_test_10s_13.mfcc,Mahda,Mahda,-79.74420209401181
Mahda_En_test_10s_14.mfcc,Mahda,Mahda,-79.01504953807928
Mahda_En_test_10s_15.mfcc,Mahda,Mahda,-79.15566984341218
Mahda_En_test_10s_16.mfcc,Mahda,Mahda,-80.54395216524112
Mahda_En_test_10s_17.mfcc,Mahda,Mahda,-77.33188526032471
Mahda_En_test_10s_18.mfcc,Mahda,Mahda,-80.47930938961767
Mahda_En_test_10s_19.mfcc,Mahda,Mahda,-79.47487985903021
Mahda_En_test_10s_2.mfcc,Mahda,Mahda,-81.65677937481321
Mahda_En_test_10s_20.mfcc,Mahda,Mahda,-78.6253061639208
Mahda_En_test_10s_21.mfcc,Mahda,Mahda,-82.03840218824253
Mahda_En_test_10s_22.mfcc,Mahda,Mahda,-77.9972625438307
Mahda_En_test_10s_23.mfcc,Mahda,Mahda,-79.96818390966794
Mahda_En_test_10s_24.mfcc,Mahda,Mahda,-79.23645086821597
Mahda_En_test_10s_25.mfcc,Mahda,Mahda,-78.02142974218165
Mahda_En_test_10s_26.mfcc,Mahda,Mahda,-80.07275107815072
Mahda_En_test_10s_27.mfcc,Mahda,Mahda,-80.05487203065525
Mahda_En_test_10s_28.mfcc,Mahda,Mahda,-79.52208709163423
Mahda_En_test_10s_29.mfcc,Mahda,Mahda,-79.26098683588455
Mahda_En_test_10s_3.mfcc,Mahda,Mahda,-79.60005280396886
Mahda_En_test_10s_30.mfcc,Mahda,Mahda,-79.1189831750314
Mahda_En_test_10s_4.mfcc,Mahda,Mahda,-79.63344903465186
Mahda_En_test_10s_5.mfcc,Mahda,Mahda,-78.90024673841489
Mahda_En_test_10s_6.mfcc,Mahda,Mahda,-77.94715883377533
Mahda_En_test_10s_7.mfcc,Mahda,Mahda,-78.34132972255163
Mahda_En_test_10s_8.mfcc,Mahda,Mahda,-79.91511553290125
Mahda_En_test_10s_9.mfcc,Mahda,Mahda,-81.99356064269871
Mahda_En_test_15s_1.mfcc,Mahda,Mahda,-79.66054083660856
Mahda_En_test_15s_10.mfcc,Mahda,Mahda,-78.96913687085336
Mahda_En_test_15s_11.mfcc,Mahda,Mahda,-79.09940913117634
Mahda_En_test_15s_12.mfcc,Mahda,Mahda,-78.89778105340565
Mahda_En_test_15s_13.mfcc,Mahda,Mahda,-79.26870937768992
Mahda_En_test_15s_14.mfcc,Mahda,Mahda,-79.0112092208888
Mahda_En_test_15s_15.mfcc,Mahda,Mahda,-81.55892143208345
Mahda_En_test_15s_16.mfcc,Mahda,Mahda,-79.03003396103449
Mahda_En_test_15s_17.mfcc,Mahda,Mahda,-80.13997001096702
Mahda_En_test_15s_18.mfcc,Mahda,Mahda,-79.77510353730672
Mahda_En_test_15s_19.mfcc,Mahda,Mahda,-80.92027352486781
Mahda_En_test_15s_2.mfcc,Mahda,Mahda,-78.88303672410105
Mahda_En_test_15s_20.mfcc,Mahda,Mahda,-79.22688823403779
Mahda_En_test_15s_21.mfcc,Mahda,Mahda,-79.23341694239109
Mahda_En_test_15s_22.mfcc,Mahda,Mahda,-79.81725439020204
Mahda_En_test_15s_23.mfcc,Mahda,Mahda,-79.41676303456381
Mahda_En_test_15s_24.mfcc,Mahda,Mahda,-78.86257978209701
Mahda_En_test_15s_25.mfcc,Mahda,Mahda,-79.35246548570666
Mahda_En_test_15s_26.mfcc,Mahda,Mahda,-78.82212115519484
Mahda_En_test_15s_27.mfcc,Mahda,Mahda,-79.47291788414935
Mahda_En_test_15s_28.mfcc,Mahda,Mahda,-79.20666687523773
Mahda_En_test_15s_29.mfcc,Mahda,Mahda,-80.8999825899536
Mahda_En_test_15s_3.mfcc,Mahda,Mahda,-79.53955949777375
Mahda_En_test_15s_30.mfcc,Mahda,Mahda,-79.25510164839525
Mahda_En_test_15s_4.mfcc,Mahda,Mahda,-79.28154550327895
Mahda_En_test_15s_5.mfcc,Mahda,Mahda,-79.5092407670379
Mahda_En_test_15s_6.mfcc,Mahda,Mahda,-79.29190828647012
Mahda_En_test_15s_7.mfcc,Mahda,Mahda,-79.10202686800311
Mahda_En_test_15s_8.mfcc,Mahda,Mahda,-79.6294934326959
Mahda_En_test_15s_9.mfcc,Mahda,Mahda,-79.08462109918499
Mahda_En_test_5s_1.mfcc,Mahda,Mahda,-79.81813839612558
Mahda_En_test_5s_10.mfcc,Mahda,Mahda,-79.38109877438654
Mahda_En_test_5s_11.mfcc,Mahda,Mahda,-80.23081448684657
Mahda_En_test_5s_12.mfcc,Mahda,Mahda,-81.42183154858712
Mahda_En_test_5s_13.mfcc,Mahda,Mahda,-79.42250920823187
Mahda_En_test_5s_14.mfcc,Mahda,Mahda,-77.20132649534743
Mahda_En_test_5s_15.mfcc,Mahda,Mahda,-82.24053554750532
Mahda_En_test_5s_16.mfcc,Mahda,Mahda,-80.20134706387039
Mahda_En_test_5s_17.mfcc,Mahda,Mahda,-80.98687228658535
Mahda_En_test_5s_18.mfcc,Mahda,Mahda,-80.31433333185753
Mahda_En_test_5s_19.mfcc,Mahda,Mahda,-79.86904790438535
Mahda_En_test_5s_2.mfcc,Mahda,Mahda,-80.23511396087646
Mahda_En_test_5s_20.mfcc,Mahda,Mahda,-78.98945172936938
Mahda_En_test_5s_21.mfcc,Mahda,Mahda,-80.15212544877546
Mahda_En_test_5s_22.mfcc,Mahda,Mahda,-79.40650142999422
Mahda_En_test_5s_23.mfcc,Mahda,Mahda,-78.03580728473591
Mahda_En_test_5s_24.mfcc,Mahda,Mahda,-80.88004614533831
Mahda_En_test_5s_25.mfcc,Mahda,Mahda,-80.42322553022176
Mahda_En_test_5s_26.mfcc,Mahda,Mahda,-80.68117230507855
Mahda_En_test_5s_27.mfcc,Mahda,Mahda,-79.5628208866407
Mahda_En_test_5s_28.mfcc,Mahda,Mahda,-78.2847836815977
Mahda_En_test_5s_29.mfcc,Mahda,Mahda,-79.87325539512106
Mahda_En_test_5s_3.mfcc,Mahda,Mahda,-78.21856905469384
Mahda_En_test_5s_30.mfcc,Mahda,Mahda,-79.76236075799285
Mahda_En_test_5s_4.mfcc,Mahda,Mahda,-79.75858154284079
Mahda_En_test_5s_5.mfcc,Mahda,Mahda,-76.87970907096694
Mahda_En_test_5s_6.mfcc,Mahda,Mahda,-78.55614000420275
Mahda_En_test_5s_7.mfcc,Mahda,Mahda,-80.65773914918968
Mahda_En_test_5s_8.mfcc,Mahda,Mahda,-78.30751912799192
Mahda_En_test_5s_9.mfcc,Mahda,Mahda,-79.50998473235576
Mahda_Fr_test_10s_1.mfcc,Mahda,Mahda,-82.35038615604797
Mahda_Fr_test_10s_10.mfcc,Mahda,Mahda,-81.10440740212624
Mahda_Fr_test_10s_11.mfcc,Mahda,Mahda,-83.2698843631152
Mahda_Fr_test_10s_12.mfcc,Mahda,Mahda,-81.66255388770097
Mahda_Fr_test_10s_13.mfcc,Mahda,Mahda,-83.1823913154269
Mahda_Fr_test_10s_14.mfcc,Mahda,Mahda,-81.00443651123196
Mahda_Fr_test_10s_15.mfcc,Mahda,Mahda,-81.69349207069335
Mahda_Fr_test_10s_16.mfcc,Mahda,Mahda,-81.55254015678504
Mahda_Fr_test_10s_17.mfcc,Mahda,Mahda,-81.14088184162883
Mahda_Fr_test_10s_18.mfcc,Mahda,Mahda,-82.10705510038352
Mahda_Fr_test_10s_19.mfcc,Mahda,Mahda,-82.49142705952303
Mahda_Fr_test_10s_2.mfcc,Mahda,Mahda,-80.48726380922437
Mahda_Fr_test_10s_20.mfcc,Mahda,Mahda,-87.29883333150781
Mahda_Fr_test_10s_21.mfcc,Mahda,Mahda,-80.54522172463197
Mahda_Fr_test_10s_22.mfcc,Mahda,Mahda,-83.89299832674683
Mahda_Fr_test_10s_23.mfcc,Mahda,Mahda,-81.93766245922046
Mahda_Fr_test_10s_24.mfcc,Mahda,Mahda,-80.26124350953879
Mahda_Fr_test_10s_25.mfcc,Mahda,Mahda,-83.6182098154374
Mahda_Fr_test_10s_26.mfcc,Mahda,Mahda,-82.60321783298188
Mahda_Fr_test_10s_27.mfcc,Mahda,Mahda,-81.723000007146
Mahda_Fr_test_10s_28.mfcc,Mahda,Mahda,-81.7291616248797
Mahda_Fr_test_10s_29.mfcc,Mahda,Mahda,-79.21085265897563
Mahda_Fr_test_10s_3.mfcc,Mahda,Mahda,-82.49469772652684
Mahda_Fr_test_10s_30.mfcc,Mahda,Mahda,-80.83038472865958
Mahda_Fr_test_10s_4.mfcc,Mahda,Mahda,-81.2898074530153
Mahda_Fr_test_10s_5.mfcc,Mahda,Mahda,-82.98289095846027
Mahda_Fr_test_10s_6.mfcc,Mahda,Mahda,-83.40153522108298
Mahda_Fr_test_10s_7.mfcc,Mahda,Mahda,-82.55907900834148
Mahda_Fr_test_10s_8.mfcc,Mahda,Mahda,-81.22861452563279
Mahda_Fr_test_10s_9.mfcc,Mahda,Mahda,-81.82544994267964
Mahda_Fr_test_15s_1.mfcc,Mahda,Mahda,-83.3869807019641
Mahda_Fr_test_15s_10.mfcc,Mahda,Mahda,-83.57491240596728
Mahda_Fr_test_15s_11.mfcc,Mahda,Mahda,-81.60207841945768
Mahda_Fr_test_15s_12.mfcc,Mahda,Mahda,-79.69173752700681
Mahda_Fr_test_15s_13.mfcc,Mahda,Mahda,-82.1601988491394
Mahda_Fr_test_15s_14.mfcc,Mahda,Mahda,-80.58459032512248
Mahda_Fr_test_15s_15.mfcc,Mahda,Mahda,-83.82255876592072
Mahda_Fr_test_15s_16.mfcc,Mahda,Mahda,-81.11835295475838
Mahda_Fr_test_15s_17.mfcc,Mahda,Mahda,-82.75327781923062
Mahda_Fr_test_15s_18.mfcc,Mahda,Mahda,-83.49426850209214
Mahda_Fr_test_15s_19.mfcc,Mahda,Mahda,-81.79173299605634
Mahda_Fr_test_15s_2.mfcc,Mahda,Mahda,-81.26237237885952
Mahda_Fr_test_15s_20.mfcc,Mahda,Mahda,-82.647082702802
Mahda_Fr_test_15s_21.mfcc,Mahda,Mahda,-82.17709104634015
Mahda_Fr_test_15s_22.mfcc,Mahda,Mahda,-83.83294042309855
Mahda_Fr_test_15s_23.mfcc,Mahda,Mahda,-82.47096087552694
Mahda_Fr_test_15s_24.mfcc,Mahda,Mahda,-82.1107537858452
Mahda_Fr_test_15s_25.mfcc,Mahda,Mahda,-85.36056356559966
Mahda_Fr_test_15s_26.mfcc,Mahda,Mahda,-81.5133346243468
Mahda_Fr_test_15s_27.mfcc,Mahda,Mahda,-81.8735465055282
Mahda_Fr_test_15s_28.mfcc,Mahda,Mahda,-82.0891895070564
Mahda_Fr_test_15s_29.mfcc,Mahda,Mahda,-82.34657047224
Mahda_Fr_test_15s_3.mfcc,Mahda,Mahda,-81.03919685560228
Mahda_Fr_test_15s_30.mfcc,Mahda,Mahda,-83.52280752106081
Mahda_Fr_test_15s_4.mfcc,Mahda,Mahda,-79.81563862597713
Mahda_Fr_test_15s_5.mfcc,Mahda,Mahda,-85.92071757541069
Mahda_Fr_test_15s_6.mfcc,Mahda,Mahda,-81.14777228523926
Mahda_Fr_test_15s_7.mfcc,Mahda,Mahda,-83.35634229719514
Mahda_Fr_test_15s_8.mfcc,Mahda,Mahda,-85.27782324850884
Mahda_Fr_test_15s_9.mfcc,Mahda,Mahda,-81.66302100027067
Mahda_Fr_test_5s_1.mfcc,Mahda,Mahda,-81.06612789094254
Mahda_Fr_test_5s_10.mfcc,Mahda,Mahda,-81.2345100607965
Mahda_Fr_test_5s_11.mfcc,Mahda,Mahda,-82.4763056444232
Mahda_Fr_test_5s_12.mfcc,Mahda,Mahda,-85.81997244167265
Mahda_Fr_test_5s_13.mfcc,Mahda,Mahda,-82.90852186219634
Mahda_Fr_test_5s_14.mfcc,Mahda,Mahda,-81.71948577322435
Mahda_Fr_test_5s_15.mfcc,Mahda,Mahda,-80.71423216153981
Mahda_Fr_test_5s_16.mfcc,Mahda,Mahda,-81.3044120867345
Mahda_Fr_test_5s_17.mfcc,Mahda,Mahda,-83.32171420445232
Mahda_Fr_test_5s_18.mfcc,Mahda,Mahda,-82.96191587002387
Mahda_Fr_test_5s_19.mfcc,Mahda,Mahda,-82.1397559318534
Mahda_Fr_test_5s_2.mfcc,Mahda,Mahda,-80.18276792933901
Mahda_Fr_test_5s_20.mfcc,Mahda,Mahda,-82.20300007532215
Mahda_Fr_test_5s_21.mfcc,Mahda,Mahda,-81.8587276852267
Mahda_Fr_test_5s_22.mfcc,Mahda,Mahda,-79.2354391541874
Mahda_Fr_test_5s_23.mfcc,Mahda,Mahda,-82.9161497409894
Mahda_Fr_test_5s_24.mfcc,Mahda,Mahda,-80.39993927164679
Mahda_Fr_test_5s_25.mfcc,Mahda,Mahda,-80.78007023004378
Mahda_Fr_test_5s_26.mfcc,Mahda,Mahda,-81.54917901716507
Mahda_Fr_test_5s_27.mfcc,Mahda,Mahda,-81.45979143838538
